MLSA_ID,CITY,ADDRESS,BEDS,BATHS,HALF_BATH,SQ_FT,STYLE,FLOORS,RECENT_PRICE,LAT,LONG,NEIGHBORHOOD
30660446,Waterloo,"316 Calvington Pl, Waterloo, ON",5,3,1,2706,2 Storey,2,699900,43.4641537,-80.5659572,Beechwood
30659798,Waterloo,"349 Wyecroft Blvd, Waterloo, ON",4,3,1,2574,2 Storey,2,699900,43.461431,-80.571045,Beechwood
30658122,Waterloo,"224 Roxton Dr, Waterloo, ON",6,3,1,2587,2 Storey,2,699900,43.4613403,-80.562394,Beechwood
30653855,Waterloo,"131 Iroquois Pl, Waterloo, ON",4,2,1,1896,Bungalow Raised,1,699900,43.464624,-80.5449988,Beechwood
30644687,Waterloo,"626 Sundew Dr, Waterloo, ON",3,2,1,2170,2 Storey,2,699900,43.4614145,-80.5981925,Columbia Forest
30640100,Waterloo,"319 Craigleith Dr, Waterloo, ON",4,3,1,2552,2 Storey,2,699900,43.4659011,-80.5564534,Beechwood
30639121,Waterloo,"33 Ridgegate Dr, Waterloo, ON",3,3,1,1973,2 Storey,2,699900,43.449355,-80.5571043,Westvale
30665455,Waterloo,"332 Longfellow Dr, Waterloo, ON",4,2,2,2589,2 Storey,2,699000,43.465763,-80.549369,Beechwood
30660672,Waterloo,"199 John St W, Waterloo, ON",3,3,0,1268,Bungalow,1,699000,43.453192,-80.529283,Westmount
30632850,Waterloo,"714 Sundew Dr, Waterloo, ON",4,3,1,2030,2 Storey,2,699000,43.4612561,-80.6019023,Columbia Forest
30668982,Waterloo,"622 Frieburg Dr, Waterloo, ON",3,3,1,2701,2 Storey,2,690000,43.4562467,-80.5805524,Beechwood
30664322,Waterloo,"209 Ladyslipper Dr, Waterloo, ON",3,2,1,2372,2 Storey,2,689900,43.4530838,-80.5899258,Columbia Forest
30641742,Waterloo,"109 Craigston Pl, Waterloo, ON",3,3,1,2015,2 Storey,2,689900,43.444153,-80.542321,Westmount
30633117,Waterloo,"508 Rheinland Pl, Waterloo, ON",4,2,0,1564,Bungalow,1,689900,43.4593741,-80.5820981,Beechwood
30619417,Waterloo,"162 Esson St, Waterloo, ON",4,4,0,1918,2 Storey,2,689900,43.4570653,-80.5206415,Westmount
30678450,Waterloo,"427 Lausanne Cres, Waterloo, ON",5,3,1,2386,2 Storey,2,689000,43.451897,-80.5737022,Beechwood
30632382,Waterloo,"525 Cairncroft Pl, Waterloo, ON",4,3,1,2100,2 Storey,2,679900,43.4682894,-80.5735508,Laurelwood
30661086,Waterloo,"761 Munich Cir, Waterloo, ON",6,3,1,2154,2 Storey,2,679000,43.4609028,-80.5892998,Laurelwood
30638756,Waterloo,"269 Buttonbush St, Waterloo, ON",3,2,1,2588,Multi-Level,2,679000,43.4506567,-80.5900298,Columbia Forest
30676325,Waterloo,"553 Stone Path Crt, Waterloo, ON",4,3,0,1651,Backsplit,2,675000,43.4473399,-80.5638448,Westvale
30654135,Waterloo,"555 St. Moritz Ave, Waterloo, ON",3,3,1,1951,2 Storey,2,675000,43.4525609,-80.5825438,Beechwood
30687676,Waterloo,"298 Dewdrop Cres, Waterloo, ON",4,2,1,2241,2 Storey,2,669900,43.4535432,-80.5896951,Columbia Forest
30682252,Waterloo,"481 St Moritz Ave, Waterloo, ON",3,2,1,2112,2 Storey,2,669900,43.4497683,-80.5778793,Beechwood
30672791,Waterloo,"301 Buttonbush St, Waterloo, ON",3,2,1,2588,2 1/2 Storey,2,669900,43.4509363,-80.5897232,Columbia Forest
30668735,Waterloo,"704 Munich Cir, Waterloo, ON",4,2,1,2600,2 Storey,2,669900,43.460923,-80.587665,Laurelwood
30631149,Waterloo,"192 Roxton Dr, Waterloo, ON",4,3,0,2051,Bungalow,1,669900,43.462456,-80.562057,Beechwood
30657581,Waterloo,"544 Willow Wood Dr, Waterloo, ON",4,3,0,2169,Backsplit,2,669000,43.4690091,-80.5814553,Laurelwood
XH4023559,Waterloo,"633 Frieburg Dr, Waterloo, ON",3,2,1,2701,2 1/2 Storey,2,669000,43.4554406,-80.5804749,Beechwood
30638197,Waterloo,"155 Iron Gate St, Waterloo, ON",3,3,1,2271,2 Storey,2,669000,43.4367695,-80.554543,Highland West
30666128,Waterloo,"407 Woodrow Dr, Waterloo, ON",4,3,1,1905,2 Storey,2,668000,43.4690924,-80.5827923,Laurelwood
30640023,Waterloo,"414 Barrington Lane, Waterloo, ON",4,3,1,2916,2 Storey,2,659900,43.4567333,-80.5581242,Beechwood
30667207,Waterloo,"804 Columbia Forest Crt, Waterloo, ON",3,2,1,2173,3 Storey,3,658000,43.4620881,-80.5919026,Laurelwood
30631214,Waterloo,"398 Stillmeadow Cir, Waterloo, ON",4,3,1,2057,Backsplit,2,658000,43.4673393,-80.5630872,Beechwood
30688805,Waterloo,"145 Thornberry Lane, Waterloo, ON",4,3,1,1790,2 Storey,2,650000,43.4458841,-80.5628741,Westvale
30677085,Waterloo,"618 Wild Rye St, Waterloo, ON",4,2,1,2103,2 Storey,2,650000,43.4597237,-80.5996988,Columbia Forest
30675384,Waterloo,"721 Zurich Dr, Waterloo, ON",4,3,1,2452,2 Storey,2,649900,43.4566646,-80.5836166,Beechwood
30669314,Waterloo,"658 Rhine Fall Dr, Waterloo, ON",3,2,1,2427,2 Storey,2,649900,43.4568846,-80.5854891,Beechwood
30668631,Waterloo,"545 Sundew Dr, Waterloo, ON",3,2,1,2190,2 Storey,2,649900,43.4577251,-80.5970016,Columbia Forest
30667920,Waterloo,"434 Lausanne Cres, Waterloo, ON",4,3,1,1883,Multi-Level,2,649900,43.4524502,-80.5736545,Beechwood
30662391,Waterloo,"99 Old Meadow Lane, Waterloo, ON",3,2,1,2144,Sidesplit,2,649900,43.4477152,-80.5526342,Westvale
30652459,Waterloo,"272 Stanley Dr, Waterloo, ON",4,3,0,2200,1 1/2 Storey,1,649900,43.4515364,-80.5315235,Westmount
30652443,Waterloo,"421 Westcroft Dr, Waterloo, ON",3,3,1,1650,2 Storey,2,649900,43.4471557,-80.5659695,Westvale
30649089,Waterloo,"96 Culpepper Dr, Waterloo, ON",3,3,1,2228,2 Storey,2,649900,43.45488,-80.5411249,Beechwood
30636993,Waterloo,"236 Shakespeare Dr, Waterloo, ON",7,3,0,1744,Bungalow Raised,1,649900,43.463536,-80.545637,Beechwood
30632834,Waterloo,"514 American Beech Ave, Waterloo, ON",4,2,1,2300,2 Storey,2,649900,43.4679135,-80.5985921,Laurelwood
30619511,Waterloo,"79 Duchess Ave, Waterloo, ON",3,2,0,1006,Bungalow,1,649900,43.4498559,-80.519367,Westmount
30666531,Waterloo,"452 Westvale Dr, Waterloo, ON",5,3,1,1830,2 Storey,2,649000,43.4413445,-80.5505075,Westvale
30660985,Waterloo,"300 Westpark Cres, Waterloo, ON",3,2,2,2016,2 Storey,2,649000,43.4446952,-80.5656968,Westvale
30683645,Waterloo,"354 Craigleith Dr, Waterloo, ON",5,2,1,1769,2 Storey,2,639900,43.4631652,-80.5558458,Beechwood
30680779,Waterloo,"100 Thorndale Pl, Waterloo, ON",4,3,1,2356,2 Storey,2,639900,43.4509686,-80.5500301,Westvale
30648047,Waterloo,"323 Coleridge Dr, Waterloo, ON",4,2,1,1528,Bungalow Raised,1,639900,43.4613899,-80.5479467,Beechwood
30647154,Waterloo,"193 Candlewood Cres, Waterloo, ON",4,2,2,1926,2 Storey,2,639900,43.4602468,-80.5570428,Beechwood
30645787,Waterloo,"640 Interlaken Dr, Waterloo, ON",3,3,1,1954,2 Storey,2,639900,43.4536246,-80.5833967,Beechwood
30647447,Waterloo,"348 Coleridge Pl, Waterloo, ON",3,3,0,1449,Sidesplit,2,639000,43.4603922,-80.5509435,Beechwood
30643716,Waterloo,"189 Candlewood Cres, Waterloo, ON",4,3,1,1913,2 Storey,2,639000,43.4605043,-80.5569994,Beechwood
30665659,Waterloo,"198 Pineland Crt, Waterloo, ON",3,3,1,1680,2 Storey,2,638800,43.4710296,-80.578714,Laurelwood
30674298,Waterloo,"658 Heathcliffe Pl, Waterloo, ON",4,3,1,1636,2 Storey,2,629900,43.4410877,-80.5628005,Westvale
30659802,Waterloo,"369 Westridge Dr, Waterloo, ON",3,2,1,1993,2 Storey,2,629900,43.4525873,-80.5502037,Beechwood
30640236,Waterloo,"459 Westhaven St, Waterloo, ON",3,2,1,2018,2 Storey,2,629900,43.4452536,-80.5661308,Westvale
30636343,Waterloo,"741 Rock Elm St, Waterloo, ON",3,2,1,1832,2 Storey,2,629900,43.4610403,-80.600621,Columbia Forest
30664020,Waterloo,"285 Buttonbush St, Waterloo, ON",4,2,1,2165,2 Storey,2,629000,43.4509363,-80.5897232,Columbia Forest
30647096,Waterloo,"285 Pineland Pl, Waterloo, ON",4,2,1,1850,2 Storey,2,627900,43.4701707,-80.5753809,Laurelwood
30657478,Waterloo,"380 Red Osier Rd, Waterloo, ON",4,2,2,2269,2 Storey,2,624900,43.4693222,-80.6004481,Laurelwood
30653355,Waterloo,"416 Westcroft Dr, Waterloo, ON",4,2,1,1998,Multi-Level,2,619900,43.4474097,-80.5664718,Westvale
30649695,Waterloo,"528 Thornview Pl, Waterloo, ON",4,3,1,1751,2 Storey,2,619900,43.4670928,-80.5852618,Laurelwood
30634397,Waterloo,"742 Keats Way, Waterloo, ON",3,2,1,2154,2 Storey,2,619900,43.4545919,-80.5800906,Beechwood
30686574,Waterloo,"278 Lourdes St, Waterloo, ON",3,1,1,1230,Sidesplit,2,619800,43.4547742,-80.5392656,Beechwood
30676784,Waterloo,"310 Karen Pl, Waterloo, ON",5,3,0,1467,Bungalow,1,610000,43.4585996,-80.5446697,Beechwood
30655802,Waterloo,"688 Winterberry Ave, Waterloo, ON",3,2,1,1932,2 Storey,2,609000,43.4738654,-80.6024154,Laurelwood
30659404,Waterloo,"260 Lemon Grass Cres, Waterloo, ON",5,3,1,2173,2 Storey,2,605000,43.4361759,-80.5563567,Highland West
30676632,Waterloo,"462 Oakfield Crt, Waterloo, ON",4,3,1,2304,2 Storey,2,600000,43.446922,-80.558997,Westvale
30662535,Waterloo,"19 Westwood Cres, Waterloo, ON",3,2,0,1369,Backsplit,2,600000,43.4458166,-80.5287878,Westmount
30661859,Waterloo,"754 Karlsfeld Rd, Waterloo, ON",4,3,1,1900,2 Storey,2,600000,43.4561977,-80.5768605,Beechwood
30661095,Waterloo,"671 Interlaken Dr, Waterloo, ON",3,2,2,1738,2 Storey,2,600000,43.4551378,-80.5827489,Beechwood
30639759,Waterloo,"47 Avondale Ave S, Waterloo, ON",4,3,0,2140,1 1/2 Storey,1,600000,43.460231,-80.528307,Westmount
30619492,Waterloo,"683 Interlaken Dr, Waterloo, ON",4,3,1,1947,2 Storey,2,600000,43.4555892,-80.582207,Beechwood
30619104,Waterloo,"53 John St W, Waterloo, ON",3,2,1,1540,2 Storey,2,600000,43.4568955,-80.5199468,Westmount
30689014,Waterloo,"16 Knell Dr, Waterloo, ON",3,3,0,1320,Bungalow,1,599999,43.4456117,-80.5320349,Westmount
30683386,Waterloo,"736 Brookmill Pl, Waterloo, ON",4,2,1,1728,2 Storey,2,599900,43.475238,-80.583615,Laurelwood
30677547,Waterloo,"757 Westmount Rd W, Waterloo, ON",6,3,0,1939,Bungalow,1,599900,43.4525443,-80.5263724,Westmount
30674106,Waterloo,"642 Heathcliffe Pl, Waterloo, ON",4,3,1,1572,2 Storey,2,599900,43.440914,-80.561416,Westvale
30672954,Waterloo,"731 Butternut Ave, Waterloo, ON",4,2,2,2021,2 Storey,2,599900,43.466287,-80.5876513,Laurelwood
30665082,Waterloo,"160 Iron Gate St, Waterloo, ON",6,2,0,1217,2 Storey,2,599900,43.4369136,-80.5549975,Highland West
30664594,Waterloo,"131 Ashberry Pl, Waterloo, ON",3,2,1,1850,2 Storey,2,599900,43.4586505,-80.5596799,Beechwood
30663109,Waterloo,"302 Pineland Pl, Waterloo, ON",3,2,1,1682,2 Storey,2,599900,43.4701833,-80.5765112,Laurelwood
30662910,Waterloo,"405 Westcroft Dr, Waterloo, ON",4,3,1,1800,2 Storey,2,599900,43.44695,-80.5668697,Westvale
30662716,Waterloo,"519 Brentcliffe Dr, Waterloo, ON",3,2,1,1752,Sidesplit,2,599900,43.4713713,-80.5765562,Laurelwood
30658616,Waterloo,"320 Havendale Cres, Waterloo, ON",5,3,1,2054,2 Storey,2,599900,43.4711518,-80.5801891,Laurelwood
30657441,Waterloo,"500 Appledale Cres, Waterloo, ON",3,2,1,2001,Backsplit,2,599900,43.447732,-80.555649,Westvale
30652663,Waterloo,"633 Sundew Dr, Waterloo, ON",3,2,1,1847,2 Storey,2,599900,43.4614965,-80.598677,Columbia Forest
30651342,Waterloo,"627 Cardiff St, Waterloo, ON",3,3,1,1844,2 Storey,2,599900,43.4405606,-80.5601111,Westvale
30647170,Waterloo,"490 Heather Hill Pl, Waterloo, ON",4,2,2,1866,2 Storey,2,599900,43.4490442,-80.5587535,Westvale
30642396,Waterloo,"438 Havendale Cres, Waterloo, ON",4,3,1,1853,2 Storey,2,599900,43.4702662,-80.5807532,Laurelwood
30641688,Waterloo,"123 Candlewood Cres, Waterloo, ON",4,2,1,1780,2 Storey,2,599900,43.4590923,-80.5544136,Beechwood
30640209,Waterloo,"626 Cardiff St, Waterloo, ON",4,2,1,1877,2 Storey,2,599900,43.4410153,-80.5603202,Westvale
30638005,Waterloo,"46 Roslin Ave S, Waterloo, ON",3,2,0,1764,1 1/2 Storey,1,599900,43.4596035,-80.5300626,Westmount
30631972,Waterloo,"220 Hilliard Ave, Waterloo, ON",2,1,1,1114,Bungalow,1,599900,43.4537688,-80.5323483,Westmount
30653743,Waterloo,"90 Empire St, Waterloo, ON",5,3,0,1492,1 1/2 Storey,1,599000,43.455032,-80.532287,Westmount
30639968,Waterloo,"638 Interlaken Dr, Waterloo, ON",3,2,2,1698,2 Storey,2,599000,43.4535832,-80.5834287,Beechwood
30671397,Waterloo,"356 Anatolin Pl, Waterloo, ON",6,3,1,2168,2 Storey,2,598000,43.4594589,-80.5510473,Beechwood
30638441,Waterloo,"173 Springfield Pl, Waterloo, ON",4,2,1,1646,Bungalow,1,598000,43.4407143,-80.5574661,Westvale
30638718,Waterloo,"360 Craigleith Dr, Waterloo, ON",5,3,0,1277,Bungalow Raised,1,594900,43.4629509,-80.55641,Beechwood
30683899,Waterloo,"171 Castlegate Cres, Waterloo, ON",3,2,1,1924,Sidesplit,2,589900,43.4605329,-80.5591077,Beechwood
30645453,Waterloo,"588 Woolgrass Dr, Waterloo, ON",4,2,1,1932,2 Storey,2,589900,43.4723952,-80.6025993,Laurelwood
30632821,Waterloo,"616 Thorndale Dr, Waterloo, ON",3,2,1,2020,2 Storey,2,589900,43.4426084,-80.5638638,Westvale
30651520,Waterloo,"367 Westridge Dr, Waterloo, ON",4,2,1,2214,2 Storey,2,587000,43.452529,-80.55002,Beechwood
30673419,Waterloo,"474 Avens St, Waterloo, ON",3,2,1,1896,2 Storey,2,585500,43.4542463,-80.5962339,Columbia Forest
30649976,Waterloo,"441 Twinleaf St, Waterloo, ON",3,2,1,1964,2 Storey,2,584900,43.4539505,-80.5951365,Columbia Forest
30647241,Waterloo,"615 Columbia Forest Blvd, Waterloo, ON",3,2,1,1910,3 Storey,3,584900,43.4644375,-80.585135,Laurelwood
30681480,Waterloo,"577 Violet St, Waterloo, ON",4,3,1,1943,2 Storey,2,580000,43.4685641,-80.5962405,Laurelwood
30661434,Waterloo,"211 Westvale Dr, Waterloo, ON",4,2,0,1338,Backsplit,2,579900,43.4480873,-80.559361,Westvale
30658566,Waterloo,"180 Springfield Pl, Waterloo, ON",4,3,0,2038,Backsplit,2,579900,43.440731,-80.55651,Westvale
30657253,Waterloo,"788 Laurelwood Dr, Waterloo, ON",3,3,1,1790,2 Storey,2,579900,43.4709024,-80.5997107,Laurelwood
30632498,Waterloo,"564 Violet St, Waterloo, ON",3,4,0,2010,2 Storey,2,578000,43.4691229,-80.595949,Laurelwood
30634980,Waterloo,"269 Pineland Pl, Waterloo, ON",3,2,1,1694,2 Storey,2,575000,43.470716,-80.575054,Laurelwood
30636491,Waterloo,"48 Westmount Rd S, Waterloo, ON",4,2,1,1892,2 Storey,2,574900,43.4573008,-80.5333185,Westmount
30634639,Waterloo,"208 Lemon Grass Cres, Waterloo, ON",4,2,1,2015,2 Storey,2,574900,43.4372075,-80.55641,Highland West
30680260,Waterloo,"448 Timbercroft Cres, Waterloo, ON",4,3,1,1812,2 Storey,2,570000,43.471517,-80.570583,Laurelwood
30650826,Waterloo,"467 Belgreen Way, Waterloo, ON",4,3,0,1551,Bungalow,1,570000,43.4467986,-80.5463191,Westvale
30672147,Waterloo,"710 Black Cherry St, Waterloo, ON",3,2,1,1820,2 Storey,2,569900,43.4634832,-80.5907314,Laurelwood
30665813,Waterloo,"91 Somerset Cres, Waterloo, ON",3,2,0,1500,Bungalow,1,569900,43.4537982,-80.5380719,Westmount
30657628,Waterloo,"110 Iron Gate St, Waterloo, ON",4,3,1,1795,2 Storey,2,569900,43.4375104,-80.5552273,Highland West
30646604,Waterloo,"407 Bernay Dr, Waterloo, ON",4,2,0,1654,Backsplit,2,569900,43.451283,-80.5748637,Beechwood
30639232,Waterloo,"7 Sassafras St, Waterloo, ON",4,2,1,1900,2 Storey,2,569900,43.4347242,-80.5543702,Highland West
30667793,Waterloo,"571 St Moritz Ave, Waterloo, ON",3,3,1,1807,2 Storey,2,568000,43.4530916,-80.5832695,Beechwood
30670028,Waterloo,"407 St Armand Dr, Waterloo, ON",3,3,1,1650,2 Storey,2,565000,43.4503011,-80.5737724,Beechwood
30654677,Waterloo,"361 Craigleith Dr, Waterloo, ON",4,3,0,1902,Sidesplit,2,564900,43.4626803,-80.5558458,Beechwood
30636062,Waterloo,"692 Wild Ginger Ave, Waterloo, ON",3,2,1,1860,2 Storey,2,564900,43.4683286,-80.590688,Laurelwood
30633649,Waterloo,"77 Wood St, Waterloo, ON",3,1,0,1542,2 Storey,2,564900,43.4546611,-80.5136184,KW Hospital
30686463,Waterloo,"626 Violet St, Waterloo, ON",3,2,1,1783,2 Storey,2,559900,43.4688948,-80.5988811,Laurelwood
30682073,Waterloo,"456 Stillmeadow Cir, Waterloo, ON",4,2,1,1960,Sidesplit,2,559900,43.468076,-80.5622499,Beechwood
30650459,Waterloo,"433 Twinleaf St, Waterloo, ON",3,2,1,1945,2 Storey,2,559800,43.4537151,-80.5949946,Columbia Forest
30676805,Waterloo,"636 Violet St, Waterloo, ON",4,2,1,1795,Multi-Level,2,559000,43.4692044,-80.5992371,Laurelwood
30644285,Waterloo,"619 White Elm Blvd, Waterloo, ON",3,3,1,2633,2 1/2 Storey,2,559000,43.4658121,-80.5868704,Laurelwood
30659778,Waterloo,"642 Violet St, Waterloo, ON",4,3,1,1500,2 Storey,2,558000,43.469469,-80.5994151,Laurelwood
30687700,Waterloo,"174 Springfield Pl, Waterloo, ON",3,2,0,1900,Backsplit,2,550000,43.441027,-80.556837,Westvale
30674553,Waterloo,"210 Douglas St, Waterloo, ON",5,2,0,1543,Bungalow,1,550000,43.4556268,-80.5322615,Westmount
30638744,Waterloo,"79/81 William St W, Waterloo, ON",4,2,0,1916,2 Storey,2,550000,43.458578,-80.524415,Westmount
30667705,Waterloo,"463 Havendale Cres, Waterloo, ON",3,3,1,2063,2 Storey,2,549900,43.4708198,-80.5802325,Laurelwood
30654195,Waterloo,"22 Sassafras St, Waterloo, ON",3,0,1,1860,2 Storey,2,549900,43.4348264,-80.5551514,Highland West
30653919,Waterloo,"306 Pineland Pl, Waterloo, ON",3,2,1,1540,2 Storey,2,549900,43.4700699,-80.5763877,Laurelwood
30651888,Waterloo,"511 Thornview Pl, Waterloo, ON",3,2,2,1800,2 Storey,2,549900,43.4670068,-80.5841806,Laurelwood
30649153,Waterloo,"942 Creekside Dr, Waterloo, ON",4,2,1,1687,2 Storey,2,549900,43.4724919,-80.5980868,Laurelwood
30661069,Waterloo,"200 Pineland Crt, Waterloo, ON",3,2,1,1740,2 Storey,2,549000,43.4710418,-80.5784103,Laurelwood
30652000,Waterloo,"619 Violet St, Waterloo, ON",3,2,1,1774,2 Storey,2,549000,43.4684171,-80.5989733,Laurelwood
30631430,Waterloo,"169 Westvale Dr, Waterloo, ON",4,3,1,2154,2 Storey,2,549000,43.4508366,-80.5569741,Westvale
XH4029505,Waterloo,"736 Zermatt Dr, Waterloo, ON",3,3,1,1773,2 Storey,2,545000,43.456821,-80.5760122,Beechwood
30664611,Waterloo,"572 Violet St, Waterloo, ON",3,2,1,1970,2 Storey,2,545000,43.4689668,-80.5962566,Laurelwood
30651279,Waterloo,"555 Blue Beech Blvd, Waterloo, ON",3,2,1,1500,2 Storey,2,544900,43.468511,-80.594324,Laurelwood
30665868,Waterloo,"706 Wild Ginger Ave, Waterloo, ON",4,2,1,1880,2 Storey,2,544500,43.4679427,-80.5900807,Laurelwood
30638895,Waterloo,"680 Wild Ginger Ave, Waterloo, ON",4,2,1,1717,2 Storey,2,542900,43.4687002,-80.5911218,Laurelwood
30666399,Waterloo,"159 Westvale Dr, Waterloo, ON",4,2,1,2075,2 Storey,2,540000,43.4511075,-80.556193,Westvale
30652976,Waterloo,"304 Park St, Waterloo, ON",3,2,0,1650,2 1/2 Storey,2,539900,43.4529504,-80.5083576,KW Hospital
30647234,Waterloo,"620 Violet St, Waterloo, ON",3,2,1,1761,2 Storey,2,539900,43.4687578,-80.5985829,Laurelwood
30639208,Waterloo,"823 Laurelwood Dr, Waterloo, ON",4,3,1,1687,2 Storey,2,539800,43.4718917,-80.6016119,Laurelwood
30670344,Waterloo,"406 Speckled Alder St, Waterloo, ON",4,2,1,1720,2 Storey,2,539000,43.469808,-80.593241,Laurelwood
30650652,Waterloo,"614 Westfield Dr, Waterloo, ON",5,3,0,1471,Backsplit,2,534900,43.4414421,-80.5614057,Westvale
30692127,Waterloo,"653 Zermatt Dr, Waterloo, ON",3,2,1,1528,2 Storey,2,529900,43.4587001,-80.5786485,Beechwood
30677671,Waterloo,"474 Thorndale Dr, Waterloo, ON",3,2,0,2000,Backsplit,2,529900,43.4467528,-80.5536421,Westvale
30664838,Waterloo,"461 Columbia St W, Waterloo, ON",3,2,1,1405,Bungalow,1,529900,43.4663434,-80.5697953,Laurelwood
30645347,Waterloo,"81 Mount Hope St, Waterloo, ON",3,1,0,1523,2 Storey,2,529900,43.4549653,-80.514693,KW Hospital
30635965,Waterloo,"703 Laurelwood Dr, Waterloo, ON",3,3,1,1504,2 Storey,2,529900,43.4692558,-80.5965984,Laurelwood
30673615,Waterloo,"708 Butternut Ave, Waterloo, ON",3,3,1,2013,3 Storey,3,529000,43.466419,-80.587207,Laurelwood
30642864,Waterloo,"453 Trembling Aspen Ave, Waterloo, ON",4,2,1,1790,2 Storey,2,529000,43.46898,-80.5922497,Laurelwood
30650528,Waterloo,"90 Amos Ave, Waterloo, ON",4,1,1,1108,Bungalow Raised,1,528000,43.459385,-80.5489489,Beechwood
30669189,Waterloo,"274 Resurrection Dr, Waterloo, ON",5,3,1,1765,2 Storey,2,525000,43.4371515,-80.5525908,Highland West
30657272,Waterloo,"461 Columbia St W, Waterloo, ON",3,2,1,1405,Bungalow,1,525000,43.4663434,-80.5697953,Laurelwood
30655411,Waterloo,"22 Westwood Cres, Waterloo, ON",4,2,0,1556,2 Storey,2,525000,43.4460417,-80.5282334,Westmount
30638778,Waterloo,"27 Lemon Grass St, Waterloo, ON",4,2,1,1635,2 Storey,2,524900,43.4371619,-80.5554118,Highland West
30652020,Waterloo,"728 Zermatt Dr, Waterloo, ON",4,2,2,1772,2 Storey,2,519990,43.4570562,-80.5762617,Beechwood
30683328,Waterloo,"104 Homeview Pl, Waterloo, ON",4,2,0,1300,Backsplit,2,519900,43.4493141,-80.5521405,Westvale
30681113,Waterloo,"1260 Countrystone Dr, Waterloo, ON",3,2,1,1605,2 Storey,2,519900,43.4358798,-80.5548979,Highland West
30646890,Waterloo,"436 Timbercroft Cres, Waterloo, ON",3,2,0,1095,Bungalow,1,519900,43.470934,-80.569917,Laurelwood
30663954,Waterloo,"519 Blue Beech Blvd, Waterloo, ON",4,3,1,1779,2 Storey,2,510000,43.4679271,-80.5925967,Laurelwood
30677259,Waterloo,"207 Douglas St, Waterloo, ON",5,2,0,1484,Bungalow,1,500000,43.4553295,-80.5318114,Westmount
30662528,Waterloo,"413 Barrington Lane, Waterloo, ON",3,2,1,1814,2 Storey,2,500000,43.456971,-80.557687,Beechwood
30657608,Waterloo,"533 Chablis Dr, Waterloo, ON",3,2,1,1510,2 Storey,2,500000,43.4496743,-80.5748958,Beechwood
30651160,Waterloo,"622 Mountain Maple Ave, Waterloo, ON",3,1,1,1365,2 Storey,2,500000,43.4642716,-80.5901235,Laurelwood
30647928,Waterloo,"54 Northforest Trail, Waterloo, ON",4,2,1,2368,2 Storey,2,500000,43.4408973,-80.5410887,Highland West
30641024,Waterloo,"9 Westwood Cres, Waterloo, ON",4,2,0,1384,Bungalow,1,500000,43.4455223,-80.5285746,Westmount
30674562,Waterloo,"1235 Countrystone Dr, Waterloo, ON",3,1,1,1660,2 Storey,2,499900,43.4360398,-80.554044,Highland West
30661270,Waterloo,"697 Keats Way, Waterloo, ON",3,2,1,1706,2 Storey,2,499900,43.454603,-80.5766823,Beechwood
30658675,Waterloo,"350 Westridge Dr, Waterloo, ON",2,2,0,1431,Bungalow,1,499900,43.4518375,-80.5501603,Westvale
30655671,Waterloo,"98 Amos Ave, Waterloo, ON",6,2,0,1098,Bungalow Raised,1,499900,43.4596739,-80.5492922,Beechwood
30652678,Waterloo,"266 Pineland Pl, Waterloo, ON",3,2,1,1405,2 Storey,2,499900,43.4705992,-80.575739,Laurelwood
30650004,Waterloo,"360 Sauve Cres, Waterloo, ON",3,1,1,1429,2 Storey,2,499900,43.4499261,-80.5760813,Beechwood
30644728,Waterloo,"768 Zermatt Dr, Waterloo, ON",3,2,1,1745,2 Storey,2,499900,43.455771,-80.574912,Beechwood
30644334,Waterloo,"17 Dunbar Rd N, Waterloo, ON",3,3,0,1187,1 1/2 Storey,1,499900,43.4627218,-80.5317882,Westmount
30640182,Waterloo,"749 Laurelwood Dr, Waterloo, ON",3,2,1,1716,2 Storey,2,499900,43.4693849,-80.5987728,Laurelwood
30658112,Waterloo,"757 Laurelwood Dr, Waterloo, ON",3,2,1,1809,2 Storey,2,499880,43.4696587,-80.5991034,Laurelwood
30663104,Waterloo,"776 Zermatt Dr, Waterloo, ON",3,2,2,1400,2 Storey,2,499800,43.4555498,-80.5747787,Beechwood
30645867,Waterloo,"461 Columbia St W, Waterloo, ON",2,2,0,1260,Bungalow,1,499000,43.4663434,-80.5697953,Laurelwood
30643410,Waterloo,"62 Helene Cres, Waterloo, ON",6,2,0,1000,Bungalow,1,499000,43.4586621,-80.5469919,Beechwood
30686509,Waterloo,"362 Sauve Cres, Waterloo, ON",3,2,1,1752,2 Storey,2,495000,43.4498527,-80.5760348,Beechwood
30643036,Waterloo,"200 Candlewood Cres, Waterloo, ON",5,2,0,1600,Bungalow,1,495000,43.4597079,-80.5576403,Beechwood
30632427,Waterloo,"42 Beechmanor Cres, Waterloo, ON",3,2,1,1731,2 Storey,2,494900,43.4380136,-80.5505479,Highland West
30662564,Waterloo,"450 Bolingbrooke Pl, Waterloo, ON",3,2,0,1167,Backsplit,2,489900,43.4431128,-80.5493356,Westvale
30656633,Waterloo,"689 Keats Way, Waterloo, ON",3,3,1,1520,2 Storey,2,489900,43.4547061,-80.5762613,Beechwood
30654164,Waterloo,"537 Blue Beech Blvd, Waterloo, ON",3,2,1,1753,2 Storey,2,488500,43.467973,-80.5936515,Laurelwood
30640769,Waterloo,"10 Mulberry Lane, Waterloo, ON",6,2,0,1093,Bungalow,1,488500,43.455459,-80.542534,Beechwood
